Table S9. OTUs greater than 0.001% of the total reads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phylum,Class,Order,Family,Genus,OTU,CDI04,PXA40,CXA31,CBJ42,CDI11,CBJ34,PBJ07,CXA28,PBJ31,PBJ47,PBJ50,PXA35,PXA38,CBJ29,CBJ37,CBJ45,CDI02,PXA36,CBJ30,CBJ36,CBJ48,CDI10,PBJ68,PBJ61,PBJ16,CBJ40,CXA32,CBJ35,PBJ04,CBJ46,PBJ14,CDI17,PXA13,CDI05,CXA19,PBJ03,PBJ01,CBJ32,PBJ54,PBJ62,PBJ66,CDI01,CDI12,CDI14,CDI18,CXA27,CXA30,PBJ67,CDI03,CXA29,PBJ06,PBJ71,CXA34,CBJ38,CDI13,CDI19,PBJ59,CDI09,CBJ39,PBJ55,PBJ49,PBJ69,PBJ28,CBJ51,PBJ60,PBJ64,CBJ33,PXA39,PBJ24,PBJ63,CDI15,PBJ26,CBJ41,CBJ43,CDI16,PBJ25,PBJ27,PBJ44,PBJ65,PBJ05,PBJ58
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megamonas,New.CleanUp.ReferenceOTU9905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,1,0,0,0,0,1,0,0,0,10,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,15,2,0,0,0,0,0,0,0,4,5,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megamonas,New.CleanUp.ReferenceOTU10596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megamonas,New.CleanUp.ReferenceOTU11652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,5,4,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megamonas,New.CleanUp.ReferenceOTU15848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,0,4,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megasphaera,298050,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,835,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megasphaera,266210,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,16,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megasphaera,151623,0,0,0,0,0,222,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megasphaera,264967,0,0,0,0,19,0,2661,81,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,1,2,0,0,0,0,0,116,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,343,2750,2179,0,0,0,716,0,41,293,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megasphaera,817140,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,31,0,0,0,180,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megasphaera,511378,0,0,1,1,0,0,0,0,3,2,0,19,0,0,0,0,0,0,1,0,2,0,0,0,0,15,2,0,58,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,10,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,36,0,2,0,0,4,0,2,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megasphaera,New.CleanUp.ReferenceOTU316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megasphaera,New.CleanUp.ReferenceOTU4015,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Mitsuokella,306124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Mitsuokella,687245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,365628,5,2,0,0,5,0,0,4,0,0,0,0,0,9,0,0,0,0,3,3,0,0,0,0,1,5,2,0,0,1,0,4,0,0,0,1,0,2,0,0,16,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,6,4,0,7,1,3,0,0,2,2,0,0,0,0,5,6,2,0,0,0,0,0,4,2,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,157424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,3138798,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,528753,751,410,0,0,289,0,0,265,0,3,3,301,168,1047,1,85,0,46,480,300,130,0,0,216,94,506,435,0,0,339,1,94,2,2,1,218,3,557,7,0,122,10,848,18,0,272,1,49,5,0,1,4,0,1,2,7,140,623,14,715,330,285,70,115,277,141,5,328,0,4,309,1316,157,0,0,2,0,2,219,117,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,New.CleanUp.ReferenceOTU2987,2,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,New.CleanUp.ReferenceOTU8872,8,1,0,0,0,0,0,3,0,0,0,2,0,5,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,53,1,1,0,0,0,2,0,0,3,4,2,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,New.CleanUp.ReferenceOTU13013,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,10,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,4440670,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4,0,0,1,0,5,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,368099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,6801,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,New.CleanUp.ReferenceOTU1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,31,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,86428,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,2,1,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,3889756,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,6,1,0,3,5,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,962249,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,9,0,0,4,5,0,0,1
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,4310208,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,4,0,0,0,7,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,2,10,0,0,6,9,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,342427,54,42,73,151,22,61,235,94,67,65,3,112,5,15,87,12,129,136,33,306,162,2,0,760,3,27,15,32,2320,7,14,0,813,106,17,31,0,3,518,180,29,24,14,1,135,94,14,21,1,3,57,19,111,47,375,2,0,12,6,39,13,27,3683,2,0,0,14,23,112,4,12,100,547,4063,30,1,2561,3588,3,151,182
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,3864823,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,2,0,0,0,1,6,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,4,19,0,0,8,23,0,2,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,4401373,17,0,0,0,0,13,0,17,15,11,0,182,0,18,13,2,4,3,1,32,13,0,0,42,3,2,5,5,0,0,0,0,89,8,2,1,0,12,16,32,2,3,1,0,139,7,7,19,0,1,3,1,15,48,4,0,0,2,0,1,0,0,0,0,0,0,6,19,8,0,1,0,484,32,0,0,16,47,2,10,35
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,518743,27,14,0,2,8,3,4,9,10,3,2,38,3,4,4,1,46,2,26,10,45,0,0,119,0,1,1,5,11,2,0,0,9,22,4,8,0,1,11,6,1,10,6,0,19,10,9,0,2,0,10,101,17,0,18,0,0,2,10,3,4,0,41,0,0,0,6,3,5,0,0,5,11,100,26,0,204,1675,1,4,1
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,New.CleanUp.ReferenceOTU1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,New.CleanUp.ReferenceOTU2765,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,10,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,21,0,0,12,13,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,New.CleanUp.ReferenceOTU4700,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,1,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,New.CleanUp.ReferenceOTU7857,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,3,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,New.CleanUp.ReferenceOTU10146,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,1,0,1,0,0,0,0,11,0,0,13,4,0,1,0
Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,New.CleanUp.ReferenceOTU10254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,5,0,0,4
Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,,New.CleanUp.ReferenceOTU11026,0,0,0,0,8,0,0,0,1,0,0,0,4,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,,364722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,,145801,17,146,10,27,7,1,14,153,2,27,5,5,10,141,0,6,1,1,1,0,107,6,0,8,0,21,467,10,5,0,51,0,11,1,0,3,0,0,21,75,2,38,452,2,1,1,0,0,43,0,96,1,0,2,95,3,79,1,0,1,1,56,4,0,2,0,0,5,193,0,2,167,16,172,23,177,14,280,0,0,244
Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,,592616,5,0,0,0,0,0,11,0,1,40,2,0,1,0,0,0,1,0,14,0,23,88,0,0,0,0,0,0,0,0,4,1,4,2,0,0,0,13,2,0,0,1,244,0,3,0,13,4,0,0,8,0,0,0,5,3,0,18,0,0,2,32,0,0,0,0,1,0,0,0,6,0,0,110,0,0,2,0,0,0,0
Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,,580008,5,15,114,0,103,70,0,5,7,1,0,350,0,0,310,361,68,21,111,167,0,93,33,317,18,3,9,0,0,29,2,63,1,61,39,0,0,32,0,9,0,0,75,13,357,145,651,30,4,39,0,66,149,968,0,49,1,61,94,33,220,0,1,121,77,3,50,58,0,11,27,0,0,0,0,0,0,0,2,67,0
Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,,New.CleanUp.ReferenceOTU7767,1,2,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,2,0,2,0,4,0,0,3
Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,,New.CleanUp.ReferenceOTU16484,1,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,17,0,9,0,11,9,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,1,1,2,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,1,0,0
Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,[Eubacterium],524884,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,3,0,0,0,0,39,0,0,205,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0
Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,[Eubacterium],42372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,44,0,0,1,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,[Eubacterium],579851,0,6,0,7,0,1,129,1,1,58,3,0,0,3,2,1,1,2,2,0,0,0,0,4,0,1,8,4,61,0,62,5,5,0,0,1,0,0,0,1,0,3,2,0,2,0,0,0,1,0,12,0,4,4,3,26,17,0,1,0,0,48,0,2,0,1,0,0,1,0,1,9,55,31,1,35,14,5,0,0,0
Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,[Eubacterium],851715,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,0,0,0,16,0,0,0,0,0,0,0,1,0,6,0,0,6,0,0,0,0,0,0,0,0,53,0,0,0,0,1,0,0,3,0,1,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,106,0,2,14,0,0,0,0,0
Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,851938,0,1,0,0,0,1,5,1,3,4,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,cc_115,585220,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Coprobacillus,233953,1,0,0,0,0,0,19,0,5,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,4,0,0,0,0
Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Coprobacillus,929836,0,67,0,2,0,0,2,0,0,4,0,0,0,17,8,0,0,1,0,0,0,29,0,0,7,2,1,1,0,0,88,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,27,2,0,14,5,0,0,13,0,0,0,0,0,0,0,2,0,0,1,0,0,0,23,7,0,0,0,0,0,0,0,0
Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Coprobacillus,575557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0
Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Holdemania,367215,11,21,12,11,13,8,11,0,0,19,3,2,4,0,18,0,8,14,9,7,0,0,6,8,2,0,14,8,2,3,0,4,5,20,1,9,0,7,0,12,2,12,13,1,11,7,3,3,29,7,20,0,15,9,57,1,0,9,0,6,8,0,0,2,18,3,24,0,20,1,6,0,44,0,152,0,0,0,3,3,0
Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,RFN20,New.CleanUp.ReferenceOTU594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Cetobacterium,828162,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,572237,0,1,0,0,0,0,0,0,2,2,0,0,0,0,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,572889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,122,11,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,0,0,0,0,0,0,6,0,0,0,513,0,0,12,0,0
Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,298592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,54,0,0,718,1931,0,0,118,2,0,0,0,0,0,2,55,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,0,0,0,10,0,0,1,0,0,2,0,4,0,0,0,0,0,0,17,0,0,0,792,0,0,36,2,0
Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,3394073,2,0,0,0,0,0,0,39,0,0,0,0,0,1,0,0,0,18,0,17,54,0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,6,0,0,0,62,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2
Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,4439398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
Lentisphaerae,[Lentisphaeria],Victivallales,Victivallaceae,,158404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
Lentisphaerae,[Lentisphaeria],Victivallales,Victivallaceae,,2136916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
